Brnd_Name,Tot_Drug_Cst,Tot_Clms,Cost_Per_Claim
Fluocinolone Acetonide,4615539.809999999,90262,51.13491624382352
Fluocinolone Acetonide Oil,4977091.569999997,114285,43.54982342389637
Fluocinonide,22299089.819999974,506150,44.05628730613449
Fluocinonide-E,415141.81999999995,4653,89.22024930152588
Fluoridex,430767.5399999998,18387,23.427831620166412
Fluorometholone,24615678.360000003,314104,78.36792387234802
Fluorouracil,38868625.71999999,586754,66.24347805042657
Fluoxetine Hcl,73603491.67999998,6768814,10.873912576117467
Fluphenazine Decanoate,5484502.370000007,54161,101.26294510810374
Fluphenazine Hcl,20598230.54,165705,124.30663250958027
Flurbiprofen Sodium,571999.1900000003,14833,38.562609721566794
Fluticasone Propionate,178938107.16999996,12032167,14.871644249119877
Fluticasone Propionate Hfa,27346713.240000006,95298,286.95999118554437
Fluticasone-Salmeterol,309993198.5000002,1991497,155.65838085621027
Fluticasone-Vilanterol,15620365.0,41862,373.1394821078783
Fluvastatin Sodium,513469.4199999999,4144,123.9067133204633
Fluvoxamine Maleate,11393527.359999994,289421,39.366622878091064
Fluvoxamine Maleate Er,1906045.2600000002,6703,284.35704311502315
Fml Forte,87057.49999999999,360,241.82638888888886
Folic Acid,4341230.139999999,699956,6.202147192109217
Formoterol Fumarate,2537464.73,5869,432.3504395978872
Forteo,177052299.94,47277,3744.9986238551514
Fosfomycin Tromethamine,8121242.690000001,42163,192.61539003391601
Fosinopril Sodium,974997.8499999999,57128,17.066899768939923
Fosrenol,1115967.2299999997,847,1317.552809917355
Fotivda,43958403.54999999,1527,28787.42865094957
Frovatriptan Succinate,573485.43,2433,235.71123304562272
Furosemide,114973037.10999992,22499877,5.109940694786906
Fycompa,58814268.86999996,47067,1249.5860979029885
Gabapentin,528832519.00999993,35518601,14.888889317740864
Gabapentin Er,666687.77,1799,370.5879766536965
Gablofen,57854.770000000004,53,1091.5994339622641
Galantamine Er,8680900.209999997,98035,88.54898974855917
Galantamine Hbr,6279450.750000001,91129,68.90727156009613
Gammagard Liquid,499734386.9000001,48481,10307.839914605724
Gammaked,226966042.22000003,17207,13190.331970709596
Gammaplex,250984684.05999997,17109,14669.745985154012
Gamunex-C,459436646.6399996,56913,8072.613403616039
Gardasil 9,1673759.0300000005,6188,270.4846525533291
Gatifloxacin,1103395.68,24318,45.37361954108068
Gattex,242418617.49999994,4885,49625.10081883315
Gavilyte-C,6515777.220000003,333760,19.522343060882083
Gavilyte-G,9961409.820000006,643346,15.483751853590457
Gavilyte-N,134280.16999999998,8462,15.868609075868587
Gefitinib,1038219.2199999997,297,3495.6876094276085
Gemfibrozil,7509662.470000001,429507,17.484377367539995
Gemtesa,811538651.5900002,1195468,678.8459846604009
Gengraf,205060.97000000006,1489,137.71723975822704
Genotropin,17575286.07,7856,2237.1799987270874
Gentamicin Sulfate,7849736.490000001,234754,33.438137326733525
Genvoya,466011898.7900001,112011,4160.4119130264
Glatiramer Acetate,53546949.78000001,25146,2129.44204963016
Glatopa,44452790.73000004,19373,2294.574445362104
Gleostine,1267855.3900000001,1213,1045.2229101401485
Glimepiride,37046460.709999986,4104456,9.025912498513806
Glipizide,37869374.65000001,3946935,9.594628401531825
Glipizide Er,39773505.77000001,2747475,14.47638496073668
Glipizide-Metformin,6126322.089999997,120960,50.6475040509259
Glucagon Emergency Kit,6414478.399999998,22639,283.3375325765271
Glyburide,738002.8000000005,57693,12.791895030592976
Glyburide-Metformin Hcl,171703.68999999992,10775,15.935377262180966
Glycopyrrolate,5783790.250000001,133809,43.224224454259435
Glydo,78836.77,2445,32.24407770961145
Glyxambi,77173754.48999992,85355,904.1503660008192
Gocovri,81909101.1,25803,3174.402243925125
Golytely,23972.54,873,27.45995418098511
Granix,1904432.0299999998,2926,650.8653554340395
Griseofulvin Ultramicrosize,215230.13000000003,1023,210.39113391984364
Guanfacine Hcl,2043081.5200000007,59926,34.09340720221608
Guanfacine Hcl Er,2731880.5500000003,80073,34.117374770521906
Gvoke Hypopen 1-Pack,3449905.9399999985,7902,436.58642622120965
Gvoke Hypopen 2-Pack,24105215.31999999,36563,659.2789245959027
Gvoke Pfs 1-Pack Syringe,488551.42000000004,1217,401.4391290057519
Haegarda,62509636.61999998,1749,35740.21533447683
Halobetasol Propionate,7684538.66,113384,67.77445371480985
Haloperidol,22727570.84000002,766454,29.652883069303595
Haloperidol Decanoate,12906890.629999997,264890,48.725473328551466
Haloperidol Decanoate 100,85159.12999999998,1656,51.42459541062801
Haloperidol Lactate,790064.9900000003,31461,25.112519945329147
Havrix,3736244.410000001,40322,92.66019567481774
Heparin Sodium,1595905.099999999,30054,53.10125440873092
Heplisav-B,425701.63999999996,2727,156.10621195452876
Hizentra,166955402.5400001,21153,7892.752921098668
Humalog,66882868.58000002,330284,202.501085671725
Humalog Junior Kwikpen,367054.8900000002,2572,142.71185458786942
Humalog Kwikpen U-100,234056963.40000007,946211,247.36233609628303
Humalog Kwikpen U-200,112438183.59000003,69162,1625.7219801335998
Humalog Mix 75-25,4884934.900000003,22714,215.06273223562573
Humalog Mix 75-25 Kwikpen,23898504.13000002,73436,325.4330863609132
Humalog Tempo Pen U-100,13890.69,83,167.3577108433735
Humira,108384320.26999998,13983,7751.149271973109
Humira Pen,469745865.4100001,59338,7916.4425058141505
Humira(Cf),254685325.3399998,30728,8288.379502082784
Humira(Cf) Pen,3795159532.4000006,437072,8683.144956437385
Humulin 70-30,16469576.040000008,132006,124.76384437071049
Humulin 70/30 Kwikpen,16912075.19000001,74037,228.42734295014668
Humulin N,28430005.650000006,198573,143.171557311417
Humulin N Kwikpen,15736045.790000001,90527,173.82709898704255
Humulin R,10840380.83,115557,93.80981532923147
Humulin R U-500,24004476.42,12331,1946.6771891979565
Humulin R U-500 Kwikpen,159009776.56,90539,1756.2572654878009
Hydralazine Hcl,72299394.52999999,5299074,13.643778994216722
Hydrochlorothiazide,78309967.52999994,17758779,4.409648181893583
Hydrocodone-Acetaminophen,377112532.63000005,19057273,19.788378569693577
Hydrocortisone,31679603.590000007,1807341,17.52829354836747
Hydrocortisone Valerate,413265.6900000001,6628,62.35149215449609
Hydrocortisone-Acetic Acid,336675.76999999996,3232,104.16948329207919
Hydromorphone Er,2621009.750000001,8413,311.5428206347321
Hydromorphone Hcl,10565441.440000001,526017,20.085741411399255
Hydroxychloroquine Sulfate,85843988.15000005,2223753,38.60320285121596
Hydroxyurea,10634967.390000006,432874,24.5682748097599
Hydroxyzine Hcl,60026408.779999994,3722990,16.12317217612725
Hydroxyzine Pamoate,13989003.89,1156872,12.092093066475808
Hyoscyamine Sulfate,77953.17,2965,26.291119730185496
Hysingla Er,12163854.499999996,19787,614.7397028351946
Ibandronate Sodium,16375672.879999986,570311,28.71358413216646
Ibrance,1720573794.9899988,111354,15451.387422005486
Ibsrela,39543577.579999976,19736,2003.6267521280895
Ibu,591548.7700000001,130044,4.548835547968381
Ibuprofen,43060211.47000002,5845630,7.366222540598708
Ibuprofen-Famotidine,1220151.3399999999,4574,266.7580542195015
Icosapent Ethyl,86774265.84999996,365766,237.23983598803596
Idhifa,83547460.13000003,2492,33526.26810995186
Ilevro,10397008.48,26885,386.7215354286777
Imatinib Mesylate,119699349.03000002,96117,1245.3504482037517
Imbruvica,1965538196.6599994,127477,15418.767280842814
Imipramine Hcl,1594042.5100000007,88717,17.967723322474843
Imiquimod,3989573.4499999983,130683,30.528633793224813
Imitrex,1400451.0899999999,802,1746.198366583541
Inbrija,16071941.779999988,5054,3180.0438820736026
Incontrol Pen Needle,299457.8100000001,5944,50.37984690444147
Incruse Ellipta,237223272.63999993,570145,416.0753363442632
Indapamide,2649578.3600000013,196204,13.504201545330377
Indomethacin,658505.0500000002,53507,12.306895359485678
Indomethacin Er,67205.13000000003,2341,28.707872703972676
Inflectra,14214319.189999998,2531,5616.088182536546
Infliximab,771839.4400000002,307,2514.1349837133557
Ingrezza,1470001391.8299994,195113,7534.102760092866
Inlyta,240932040.9300001,13853,17392.047998989394
Inqovi,44439369.119999975,5666,7843.164334627599
Insulin Aspart,3236539.000000002,24191,133.79103798933497
Insulin Aspart Flexpen,18823940.620000005,144089,130.64106642422394
Insulin Aspart Prot Mix 70-30,2061216.9099999997,11348,181.63702062037362
Insulin Degludec Pen (U-100),1166559.5999999999,9412,123.9438589035274
Insulin Degludec Pen (U-200),1583120.9399999995,7186,220.3062816587809
Insulin Glargine Solostar,693738.4400000002,4604,150.68167680278023
Insulin Glargine-Yfgn,23754749.369999994,290559,81.75533839943004
Insulin Lispro,9836284.220000006,163600,60.12398667481666
Insulin Lispro Kwikpen U-100,94048494.58000012,525043,179.12531845963116
Insulin Lispro Protamine Mix,4645711.44,17969,258.5403439256498
Insulin Syringe,6005033.149999999,159598,37.62599249364027
Intrarosa,1136666.8899999997,3384,335.89447104018905
Invega,984368.4300000004,2101,468.52376487386977
Invega Sustenna,1665583551.7999995,551596,3019.5714831144523
Invega Trinza,273393206.46999997,31269,8743.26670088586
Invokana,98621209.55999999,116409,847.1957456897661
Ipol,399266.68999999994,6998,57.05439982852243
Ipratropium Bromide,50454461.530000016,1663184,30.336067163945792
Ipratropium-Albuterol,15950587.87999999,563478,28.307383571319537
Irbesartan,43346410.45999999,2022834,21.42855541285147
Irbesartan-Hydrochlorothiazide,8097000.079999998,323500,25.029366553323023
Isentress,87848433.82999995,42641,2060.186999132289
Isentress Hd,16508003.760000002,8168,2021.0582468168463
Isoniazid,115391.50000000001,13155,8.771683770429496
Isosorbide Dinit-Hydralazine,1458502.0499999998,9034,161.44587668806727
Isosorbide Dinitrate,13686299.370000005,283057,48.35174318246857
Isosorbide Mononitrate,761097.5400000007,32107,23.70503441617095
Isosorbide Mononitrate Er,51659452.42000001,4076855,12.671398031080333
Itraconazole,2504235.5599999987,10860,230.5925930018415
Ivermectin,3498535.6500000004,23803,146.97876948283832
Iyuzeh,2788499.5400000005,7190,387.83025591098755
Jadenu,2460815.35,171,14390.733040935673
Jakafi,1735227944.020001,109580,15835.261398247863
Jantoven,1688448.47,207158,8.1505347126348
Janumet,410952011.58000016,483481,849.9858558661047
Janumet Xr,173259873.6099999,212030,817.1479206244394
Januvia,3195725240.5500007,3490163,915.6378199384959
Jardiance,10678957371.719994,10654599,1002.2861838085125
Jaypirca,102600419.05999996,5114,20062.655271802887
Jentadueto,41236140.05999999,63605,648.3160138353901
Jublia,60865267.269999966,52039,1169.6087025115771
Juluca,353946122.5,97084,3645.7719346133244
Junel,31375.649999999994,1935,16.214806201550385
K-Phos Original,21792.02,723,30.141106500691563
Kadcyla,2104273.25,211,9972.859004739337
Kapspargo Sprinkle,821449.1400000006,19234,42.70818030570867
Kerendia,311390177.8400001,329040,946.359645757355
Kesimpta Pen,500831112.4700002,52350,9566.974450238782
Ketoconazole,68856322.53,3549859,19.396917604333016
Ketorolac Tromethamine,30160852.719999988,1428449,21.11440640862921
Kevzara,126201461.26000005,28106,4490.196444175623
Kineret,17386731.739999995,2801,6207.330146376292
Kisqali,538035933.7499999,36515,14734.655175955084
Klayesta,832129.8100000002,24345,34.180727459437264
Klor-Con,787457.2800000004,5708,137.95677645409958
Klor-Con 10,940241.6299999999,57868,16.248040886154694
Klor-Con 8,105632.53999999996,6697,15.773113334328798
Klor-Con M10,985728.3399999996,60402,16.319465249495043
Klor-Con M20,7572717.97,398012,19.026355913892044
Konvomep,2218336.5,5428,408.6839535740604
Korlym,260000731.98,7523,34560.77787850591
Koselugo,11902534.079999996,706,16859.113427762033
Kurvelo,13323.399999999998,842,15.823515439429926
Labetalol Hcl,17828405.91999998,618803,28.811117463877807
Lacosamide,90541985.88,721864,125.42803891037646
Lactated Ringers,480328.45,15716,30.56302176126241
Lactulose,44728835.78,1031044,43.38208241355364
Lagevrio (Eua),30117423.959999993,48845,616.5917485924863
Lamictal,34526294.150000006,27972,1234.3162501787504
Lamivudine,1421525.6399999994,14947,95.10441158760952
Lamivudine Hbv,1046501.2100000003,6133,170.6344708951574
Lamivudine-Zidovudine,656869.6899999998,3233,203.17652025982053
Lamotrigine,50982255.39999998,3623880,14.068417110941859
Lamotrigine Er,24498215.349999975,94131,260.256614186612
Lamotrigine Odt,3175455.9100000015,9280,342.18274892241396
Lansoprazole,27322094.889999982,748987,36.478730458606066
Lanthanum Carbonate,24112967.860000003,27810,867.0610521395183
Lantus,86463779.57000002,750563,115.1985637048456
Lantus Solostar,620067354.5699998,4903461,126.45503952616322
Larin,18354.489999999998,1217,15.08175020542317
Latanoprost,124805558.08000007,10472430,11.91753567032676
Latuda,18040288.139999997,11984,1505.3644976635512
Leflunomide,30242291.500000007,511849,59.084400868224826
Lenalidomide,2344941101.0099983,175940,13328.072644140038
Lenvima,435671186.90000004,18625,23391.74157852349
Letairis,57486014.85999997,4457,12897.916728741298
Letrozole,16556170.329999998,750030,22.074010812900816
Leucovorin Calcium,3224396.8100000015,80934,39.839830108483476
Levalbuterol Hcl,949214.5000000003,11629,81.62477427121854
Levalbuterol Tartrate Hfa,6334251.860000002,99836,63.44657097640132
Levemir,8506604.479999999,49363,172.32754249133964
Levemir Flexpen,48746448.159999974,240180,202.95798218003154
Levetiracetam,123799009.1600001,3911203,31.652412099295308
Levetiracetam Er,8622172.690000001,114078,75.58138019600625
Levobunolol Hcl,820924.7499999995,30187,27.194645045880662
Levocarnitine,3278060.0999999964,34087,96.16745680171316
Levocetirizine Dihydrochloride,22179995.269999985,1906789,11.632118325624903
Levofloxacin,8545911.100000003,1454877,5.873974982077525
Levonorgestrel-Eth Estradiol,35397.88000000002,1319,26.836906747536027
Levorphanol Tartrate,9631753.260000002,3032,3176.6996240105545
Levothyroxine Sodium,456346665.3499998,42465073,10.746400114512927
Levoxyl,2913582.519999998,77116,37.78181596555836
Lexapro,2847957.449999999,5522,515.7474556320171
Lidocaine,107601517.91999991,1067217,100.82440395908228
Lidocaine Hcl,892995.17,85271,10.472436936355853
Lidocaine Hcl Viscous,1787372.7599999993,104908,17.037525832157694
Lidocaine-Prilocaine,4556153.840000002,247633,18.39881534367391
Linezolid,3136025.989999999,23645,132.62956185240003
Linzess,1572673940.1000001,2056032,764.9073263937527
Liothyronine Sodium,19308568.990000006,498324,38.74701798428333
Lipitor,2629458.7700000014,3146,835.8101621106171
Liraglutide,9688286.349999998,14832,653.2016147518876
Lisdexamfetamine Dimesylate,19901463.819999997,89652,221.98572056395838
Lisinopril,248135866.5500001,35418855,7.005756299857804
Lisinopril-Hydrochlorothiazide,41969709.32,5027994,8.347207518545169
Litfulo,1351485.4900000002,348,3883.578994252874
Lithium Carbonate,5215572.989999999,554275,9.409720788417301
Lithium Carbonate Er,4496519.1800000025,297351,15.121923854300146
Livalo,28618669.56999998,55893,512.0260062977471
Lo Loestrin Fe,129681.59000000001,691,187.6723444283647
Lokelma,162618490.13,221554,733.9903144605829
Lonsurf,94064116.91000003,8412,11182.134677841183
Loperamide,8275661.819999998,427496,19.35845439489492
Lopinavir-Ritonavir,1430486.3099999998,2138,669.0768521983161
Lorazepam,48712373.18000002,7285281,6.686409649813099
Lorazepam Intensol,274355.68999999994,8304,33.0389800096339
Lorbrena,58992544.72,3003,19644.537036297035
Losartan Potassium,348686638.0499997,35422705,9.843591505787028
Losartan-Hydrochlorothiazide,70382019.22999999,4970214,14.160762339408322
Lotemax,2995003.449999999,7818,383.09074571501645
Lotemax Sm,10103791.14999999,38319,263.675752237793
Loteprednol Etabonate,21865516.779999986,136551,160.12710840638286
Lovastatin,19594419.89000001,1997060,9.811633045577004
Loxapine,2467945.2600000026,45579,54.14654248667155
Lubiprostone,30825478.390000027,264860,116.38404587329165
Lumakras,63136779.14999998,3632,17383.474435572683
Lumigan,583829537.4499998,1263126,462.2100546184623
Lunesta,1743229.9899999998,2052,849.5272855750486
Lupron Depot,118231892.59000003,23165,5103.902119145264
Lurasidone Hcl,146937544.65999997,668477,219.80942449777623
Lybalvi,91004428.01999998,57102,1593.7169980035721
Lynparza,345651908.79000014,24854,13907.294954132138
Lyrica,16708738.11,22313,748.8342271321651
Lytgobi,4660051.930000001,199,23417.346381909552
Lyumjev,7256078.079999999,6702,1082.673542226201
Lyumjev Kwikpen U-100,28551356.90000002,38943,733.1576124078787
Lyumjev Kwikpen U-200,4185302.6899999995,2711,1543.8224603467354
M-M-R Ii Vaccine,1600522.489999999,15732,101.7367461225527
M-Natal Plus,64439.159999999996,10357,6.221797817900936
Magnesium Sulfate,153148.94999999995,7679,19.943866388852708
Maraviroc,13163659.199999997,10673,1233.360742059402
Mayzent,50824338.99000001,4874,10427.644437833404
Meclizine Hcl,18619536.689999998,2086865,8.922252608577937
Medroxyprogesterone Acetate,3830644.940000001,186040,20.590437217802627
Megestrol Acetate,15308596.450000005,269765,56.747897058550976
Mekinist,96314914.13,6832,14097.616236826698
Meloxicam,58819644.34000001,11322009,5.1951596523196555
Memantine Hcl,152106859.10000002,5119636,29.710483147630033
Memantine Hcl Er,45581883.350000024,495428,92.00506097757903
Menostar,96342.04000000001,361,266.8754570637119
Mercaptopurine,1607855.38,17142,93.79625364601563
Meropenem,10127155.24,54477,185.89781449051893
Mesalamine,145674752.42000005,308413,472.33661492868345
Mesalamine Dr,6493770.9099999955,17972,361.3271149565989
Mesalamine Er,21188093.449999996,81979,258.4575738908744
Metaxalone,2016370.3999999997,17269,116.76242978748044
Metformin Er Gastric,50923863.990000024,45367,1122.486917583266
Metformin Er Osmotic,2899369.24,16888,171.6822145902416
Metformin Hcl,183281521.65000004,23274114,7.874908649583826
Metformin Hcl Er,96151144.50999999,9671266,9.941939815325107
Methadone Hcl,9350036.53,465120,20.102417720158236
Methazolamide,6083098.870000001,28603,212.67345628080975
Methenamine Hippurate,47247254.88000001,713792,66.19190867927914
Methimazole,7324896.190000002,672584,10.89067862155508
Methocarbamol,28329436.48999999,2401553,11.796298682560822
Methotrexate,51937743.67000004,2171238,23.920797107456686
Methotrexate Sodium,597519.9,40335,14.813930829304574
Methylphenidate Er,10564074.050000004,121077,87.25087382409545
Methylphenidate Er (La),925887.7800000006,7317,126.53926199262001
Methylphenidate Hcl,9878999.099999994,396069,24.94262136142943
Methylphenidate Hcl Er (Cd),358634.0600000001,4356,82.33105142332418
Methylprednisolone,33739790.91,4763320,7.083250948917981
Metoclopramide Hcl,5096308.610000001,624289,8.163380437585799
Metolazone,7802386.549999994,377889,20.64729735451414
Metoprolol Succinate,445742265.89,31333853,14.22558106371406
Metoprolol Tartrate,102131802.68999994,15048645,6.786777327128119
Metoprolol-Hydrochlorothiazide,236316.04999999993,5048,46.8137975435816
Metronidazole,33293205.629999995,1019021,32.67175615615379
Mexiletine Hcl,4260552.619999999,45232,94.19332817474353
Micafungin,2406786.4099999997,6484,371.1885271437384
Microgestin,13760.289999999999,857,16.056347724620768
Midodrine Hcl,68812291.84000005,1084780,63.434329393978544
Miebo,85678537.76999992,100852,849.5472352556213
Mini Ultra-Thin Ii,1640.38,94,17.450851063829788
Minocycline Hcl,4475347.940000002,199831,22.395664036110524
Minoxidil,4906247.780000001,397676,12.337299158108614
Mirabegron Er,57087822.98000004,123218,463.3074954957883
Mirtazapine,141764671.6399999,7524167,18.84124470389877
Misoprostol,1278205.9900000002,34452,37.101067862533384
Mitigare,2935220.7399999998,11866,247.36395921119163
Modafinil,15458071.460000008,218497,70.74729383012128
Mometasone Furoate,23293892.779999975,632815,36.8099567488128
Montelukast Sodium,129247644.29000005,11832627,10.922988131883145
Morphine Sulfate,13113409.19,503992,26.019082029079826
Morphine Sulfate Er,51948187.91,1704181,30.48278786701647
Motegrity,40654799.68000002,56364,721.2901795472292
Motofen,126740.51999999999,177,716.0481355932203
Mounjaro,5825295740.730004,4694896,1240.7720513361753
Movantik,90969941.37000003,221180,411.29370363504853
Moxifloxacin,21759513.739999995,916217,23.74930146460936
Moxifloxacin Hcl,646078.7999999998,14181,45.5594668923207
Multaq,281769276.96,226664,1243.1143761691312
Mupirocin,25786041.510000013,2973173,8.672903161033688
Mycophenolate Mofetil,46786202.73000001,384122,121.80037261599182
Mycophenolic Acid,8912839.350000003,37044,240.6014293812764
Myrbetriq,1896183996.9000006,2973900,637.6085264803795
Mytesi,4749287.640000001,1674,2837.089390681004
Nabumetone,6417250.089999998,404692,15.857121193401397
Nadolol,3853800.4099999974,82080,46.951759381091584
Naftifine Hcl,1606680.7200000004,6608,243.14175544794196
Naloxone Hcl,24591767.679999996,398566,61.70061590803028
Naltrexone Hcl,11553952.199999994,234555,49.259031783590174
Namzaric,50136386.78000001,90765,552.3757701757286
Nano 2nd Gen Pen Needle,112241300.40000008,1228077,91.39597956805646
Naproxen,23928066.939999998,2024932,11.816726161668637
Naproxen Sodium,1180115.6499999994,30649,38.504213840582054
Naratriptan Hcl,1439753.9600000002,46143,31.202001603710208
Nateglinide,4542964.900000003,87375,51.993875822603755
Nayzilam,21979861.769999973,22495,977.0998786396965
Nebivolol Hcl,55809342.35999995,1002085,55.69322199214632
Neomycin Sulfate,433660.8000000005,51982,8.34251856411836
Neomycin-Polymyxin-Dexameth,10790378.660000002,928759,11.618060939382554
Neomycin-Polymyxin-Hc,3579368.600000001,65836,54.367953703141154
Neomycin-Polymyxin-Hydrocort,3102208.5,58077,53.41543984709954
Neoral,195651.02999999997,373,524.5335924932975
Neulasta,30670457.12,4214,7278.229027052682
Neupro,54958909.190000005,50058,1097.9046144472413
Neurontin,4480198.939999996,3913,1144.9524508050079
Nevanac,829362.9900000002,1431,579.5688259958073
Nexium,13820007.069999997,37064,372.8687424454996
Nexletol,30657243.73999998,48827,627.8748180310071
Nexlizet,37996452.599999994,57035,666.1953642500218
Niacin Er,3517794.979999999,55038,63.91574875540534
Nicotrol Ns,2120541.71,2804,756.2559593437945
Nifedipine Er,78788825.03000003,3085115,25.538375402537678
Ninlaro,177257644.02,14002,12659.451794029424
Nitrofurantoin,13001770.000000002,391285,33.228388514765456
Nitrofurantoin Mono-Macro,45607041.20999998,2999261,15.206092837535639
Nitroglycerin,22956749.189999998,1670525,13.742236237111086
Nitroglycerin Patch,3763391.109999999,98577,38.177172261277974
Niva Thyroid,8675.769999999999,306,28.352189542483657
Nivestym,9445322.150000004,9150,1032.2756448087437
Norethindron-Ethinyl Estradiol,157971.48,4544,34.76485035211268
Norethindrone,224355.64999999994,15196,14.764125427744139
Norethindrone Acetate,757832.3899999999,21273,35.624142810134906
Norethindrone-E.Estradiol-Iron,31281.429999999993,2110,14.825322274881513
Nortrel,93469.64000000004,4876,19.169327317473346
Nortriptyline Hcl,11723627.150000008,813429,14.412600423638704
Nourianz,38243946.01,14881,2569.9849479201666
Novofine 32,947246.1500000005,12477,75.91938366594538
Novofine Autocover,1723011.940000001,20498,84.05756366474783
Novolin 70-30,9687861.800000004,66440,145.8136935580976
Novolin 70-30 Flexpen,7356093.199999998,50481,145.72003724173447
Novolin N,3576736.029999996,29224,122.39036511086765
Novolin N Flexpen,1636575.8300000012,15083,108.50466286547777
Novolin R,3288641.770000003,42248,77.84135982768422
Novolin R Flexpen,1256943.8399999992,20554,61.153247056533964
Novolog,56458341.25,226370,249.40734748420726
Novolog Flexpen,231788111.26000014,1045144,221.7762444792298
Novolog Mix 70-30,2459688.7300000014,13245,185.70696338240856
Novolog Mix 70-30 Flexpen,32957447.139999967,122471,269.1040910909519
Np Thyroid,3632824.749999997,66015,55.03029235779743
Nubeqa,828748991.27,64907,12768.252904463308
Nucala,248787539.73999992,57845,4300.93421626761
Nucynta,38278748.76,34544,1108.1157005558127
Nucynta Er,33683120.49,27864,1208.8400979758828
Nuedexta,128153985.95999996,126336,1014.3900864361699
Nuplazid,520417377.06,116719,4458.720320256342
Nurtec Odt,451901196.3400003,310598,1454.9391700526091
Nuzyra,44094096.44000002,3804,11591.508002103055
Nyamyc,3709673.4200000004,124234,29.860371717887215
Nystatin,34673239.300000004,1866462,18.576986458872458
Nystatin-Triamcinolone,2047669.7899999996,70393,29.08911099114968
Nystop,3671781.9499999983,125341,29.29434063873751
Nyvepria,4899272.760000002,1230,3983.148585365855
Ocaliva,105094203.41000001,10535,9975.71935548173
Octagam,328556600.64000034,25422,12924.10513098892
Octreotide Acetate,1950539.2399999993,5570,350.1865780969478
Odactra,313507.75999999995,796,393.8539698492462
Odefsey,315804894.59000003,82689,3819.1887021248294
Odomzo,18921035.809999995,1514,12497.381644649931
Ofev,1833961636.789999,142734,12848.807129275428
Ofloxacin,17836188.65999999,1081372,16.494035965421695
Ojjaara,175672523.2699999,6288,27937.74225031805
Olanzapine,78075996.47999996,3246353,24.050371749467775
Olanzapine Odt,12613159.480000004,146895,85.86513822798601
Olmesartan Medoxomil,57400630.31999998,2937459,19.54091285018786
Olmesartan-Amlodipine-Hctz,7142748.1400000015,67435,105.9204884703789
Olmesartan-Hydrochlorothiazide,21344098.019999977,619004,34.48135718024436
Olopatadine Hcl,1620913.250000001,18079,89.65724044471492
Omega-3 Acid Ethyl Esters,40079930.240000024,612009,65.48911901622365
Omeprazole,355899522.2000001,27948661,12.734045548729512
Omeprazole-Sodium Bicarbonate,98202407.69999997,72127,1361.5207578299385
Omnaris,69154.26,210,329.306
Omnipod 5 Dexg7g6 Intro(Gen 5),1891227.7500000002,3240,583.7122685185186
Omnipod 5 Dexg7g6 Pods (Gen 5),208675228.11999997,178561,1168.6495266043535
Omnipod Dash Pods (Gen 4),33530380.490000002,29240,1146.7298389192888
Ondansetron Hcl,54436771.52999997,3081423,17.666114496451794
Ondansetron Odt,52588894.36000002,3506824,14.996160160874917
Ongentys,10444348.329999996,11707,892.145582130349
Onureg,43646129.79,1863,23427.874283413847
Opsumit,1177584021.8900003,93092,12649.680121707563
Opzelura,49581736.089999974,23713,2090.909462741955
Orencia,176298656.46000004,32423,5437.456634487865
Orencia Clickject,492474197.1400003,82658,5957.973785235552
Orgovyx,442117696.7199998,165331,2674.136711929401
Orphenadrine Citrate Er,843927.8600000001,27668,30.501946653173345
Orserdu,81533720.48999998,3591,22705.01823725981
Oseltamivir Phosphate,6728196.479999996,164443,40.91506771343259
Otezla,789471953.3200004,163042,4842.138549085515
Otrexup,3271896.029999998,3987,820.6410910458986
Oxbryta,43604886.73000001,3616,12058.873542588499
Oxcarbazepine,51382065.40000001,979544,52.45508665256488
Oxervate,407389196.59,10391,39205.966373785006
Oxiconazole Nitrate,5209170.139999999,11192,465.4369317369549
Oxtellar Xr,13897633.909999996,10211,1361.0453344432472
Oxybutynin Chloride,23420270.87999999,1427675,16.404483429351913
Oxybutynin Chloride Er,61748693.87000004,2803742,22.023671889210934
Oxycodone Hcl,125471536.09000002,8170061,15.357478492510646
Oxycodone-Acetaminophen,234098243.17999998,8105341,28.881973402476216
Oxycontin,277304865.43999994,369245,751.0050655797639
Oxymorphone Hcl Er,14518863.999999994,20812,697.6198347107436
Ozempic,12375986474.949995,9930484,1246.2621635511416
Pacerone,377754.8799999998,4793,78.81387022741494
Paliperidone Er,60814895.950000025,308352,197.22556023635335
Pantoprazole Sodium,308773471.7200002,24446801,12.630424394586441
Paricalcitol,1820002.7800000007,17509,103.94670055400084
Paroxetine Cr,474716.6900000001,7776,61.04895704732512
Paroxetine Er,795765.3400000001,13297,59.84547943145071
Paroxetine Hcl,35621491.28000001,2689072,13.246759952875939
Paroxetine Mesylate,40265.03,330,122.01524242424242
Paxlovid,43044382.19,855047,50.34153934228176
Paxlovid (Eua),170147.59999999998,14814,11.485594707708922
Pazopanib Hcl,14185999.809999999,1936,7327.479240702479
Peg 3350-Electrolyte,6969250.530000003,316621,22.01133383445824
Peg-3350 And Electrolytes,4493426.169999999,277889,16.16985980013602
Peg3350-Sod Sul-Nacl-Kcl-Asb-C,522023.4700000001,7713,67.68098923894725
Pegasys,20221042.259999998,5390,3751.584834879406
Pemazyre,10805184.649999997,573,18857.215794066313
Pen Needle,1061159.1700000006,36240,29.281434050772646
